https://ucla.in/2tMCz67 , News Releases , 2020-04-02
https://dailybruin.com/2020/03/11/ucla-among-5-uc-campuses-to-offer-in-house-covid-19-testing/ , UCLA among 5 UC campuses to offer in-house COVID-19 testing , 2020-03-11
https://newsroom.ucla.edu/stories/coronavirus-information-for-the-ucla-campus-community , Novel coronavirus (COVID-19) information for the UCLA campus community , 2020-04-03
https://ucla.in/2TZtrUZ , Coronavirus Information , 2020-03-18
http://ucla.edu/ , UCLA , 2020-01-01
https://financialaid.ucla.edu/ , UCLA Financial Aid and Scholarships , 2020-01-01
http://medschool.ucla.edu/ , Research , 2019-12-06
https://bso.ucla.edu/ , Bruins Safe Online | , 2020-01-01
https://law.ucla.edu/ , UCLA School of Law , 2020-04-03
