https://utexas.edu/coronavirus , Guidance Related to the Coronavirus Disease , 2020-04-03
https://news.utexas.edu/2020/03/26/a-new-texas-covid-19-pandemic-toolkit-shows-the-importance-of-social-distancing/ , A New Texas COVID-19 Pandemic Toolkit Shows the Importance of Social Distancing , 2020-03-26
https://admissions.utexas.edu/visit , Visit the Forty Acres. , 2020-01-01
https://news.utexas.edu/2020/03/25/texas-supercomputer-joins-covid-19-fight/ , Texas Supercomputer Joins COVID-19 Fight , 2020-03-25
https://diversity.utexas.edu/2020/03/13/ut-coronavirus-updates/ , DDCE's COVID-19 Resources & Updates - Division of Diversity and Community Engagement | Division of Diversity and Community Engagement , 2020-03-13
https://global.utexas.edu/abroad , Education Abroad | Texas Global , 2020-01-01
https://tacc.utexas.edu/covid-19 , TEXAS ADVANCED COMPUTING CENTER , 2020-01-01
https://global.utexas.edu/about/news-media/coronavirus , COVID-19 (Coronavirus) , 2020-01-29
https://housing.utexas.edu/ , UHD Home , 2020-01-01
