https://med.stanford.edu/news/all-news/2020/03/stanford-medicine-COVID-19-test-now-in-use.html , Stanford Medicine COVID-19 test now in use , 2020-03-05
https://hai.stanford.edu/events/covid-19-and-ai-virtual-conference/video-archive , Video Archive , 2020-04-01
https://healthalerts.stanford.edu/covid-19-information-and-resources/covid-19-background/ , COVID-19 Updates , 2020-03-30
https://fsi.stanford.edu/covid-19-resources , COVID-19 PANDEMIC COVERAGE , 2020-04-01
https://aim.stanford.edu/covid-19-evidence-service/ , COVID-19 Evidence Service , 2020-03-01
https://medicine.stanford.edu/news/updates-covid-19.html , Medicine Grand Rounds: Focusing on COVID-19 , 2020-04-02
https://cardinalatwork.stanford.edu/engage/news/your-safety-coronavirus-covid-19-and-spring-break-travel , Your Safety: Coronavirus (COVID-19) and Spring Break Travel , 2020-02-28
https://sgs.stanford.edu/global-studies-internship-program/apply/travel-updates-covid-19 , Travel updates for COVID-19 , 2017-03-03
