https://washington.edu/coronavirus/ , Novel coronavirus & COVID-19: facts and resources , 2020-04-02
https://washington.edu/coronavirus/testing-results/ , Testing results , 2020-04-02
https://ap.washington.edu/ahr/working/promotion-and-tenure-extensions/extension-of-promotion-tenure-clock-due-to-covid-19/ , Promotion/Tenure Clock Extensions Due to COVID-19 – Faculty , 2020-03-20
https://geekwire.com/2020/univ-washington-epidemiologists-predict-80000-covid-19-deaths-u-s-july/ , Univ. of Washington researchers predict 80,000 COVID-19 deaths in U.S. by July , 2020-03-27
https://deohs.washington.edu/pnash/blog/responding-covid-19 , Responding to COVID-19 , 2020-03-16
https://depts.washington.edu/rheum/ , Division of Rheumatology | University of Washington , 2020-04-01
https://geekwire.com/2020/university-washington-coronavirus-puzzle-game-aims-crowdsource-cure/ , University of Washington coronavirus puzzle game aims to crowdsource a cure , 2020-04-02
https://deohs.washington.edu/covid-19 , King County COVID-19 Community Study (KC3S) , 2020-03-01
