https://harvard.edu/coronavirus , Harvard University , 2020-03-11
https://hsph.harvard.edu/coronavirus/ , Coronavirus , 2020-03-23
https://harvard.edu/covid-19-moving-classes-online-other-updates , Harvard University , 2020-03-11
https://health.harvard.edu/diseases-and-conditions/covid-19-basics , COVID-19 basics , 2020-03-31
https://hms.harvard.edu/coronavirus , Campus Alert , 2020-01-01
https://trends.hms.harvard.edu/2020/03/31/covid-19-separating-infected-mothers-from-newborns-weighing-the-risks-and-benefits/ , COVID-19: Separating Infected Mothers from Newborns: Weighing the Risks and Benefits , 2020-03-31
https://news.harvard.edu/gazette/story/2020/04/harvard-community-rallies-to-deal-with-covid-19-crisis/ , The Harvard Gazette , 2020-04-02
https://huhs.harvard.edu/additional-covid-19-travel-guidance , Additional COVID-19 Travel Guidance , 2020-04-03
https://news.harvard.edu/gazette/story/2020/03/harvard-m-d-students-form-covid-19-rapid-response-teams/ , The Harvard Gazette , 2020-03-26
